date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:04:44	15768/15768	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:45%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/28.svg?c1=%237f7f7f&c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Wavy/284a1f.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:45	3450/3450	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:46%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/01.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/017e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:46	13373/13373	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:47%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/01_001.svg?c2=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/01_0017b14.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:47	1688/1688	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:48%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/02.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/027e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:48	12199/12199	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:49%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/02_001.svg?c2=%23171717	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/02_0017e50.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:49	3591/3591	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:50%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/03.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/030678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:50	1895/1895	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:51%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/04.svg?c1=%237f7f7f	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/040678.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:51	811/811	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:52%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/05.svg?c3=%23E8E8E8	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/056dea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:52	694/694	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Jun%202024%2000:04:53%20GMT	https://digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/06.svg?c4=%23FFFFFF&c5=%235F5F5F	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_editor/shape/web_editor/Zigs/0686ea.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:53	2081/2081	---M--	200	added ('OK')	image/svg+xml	etag:%2266055efd-821%22	https://digicyfr.odoo.com/web_enterprise/static/img/background-light.svg	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web_enterprise/static/img/background-light.svg	(from https://digicyfr.odoo.com/web/assets/1/2fcbb1f/web.assets_frontend.min.css)
02:04:54	19909/19909	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2028%20Jun%202024%2000:04:55%20GMT	https://digicyfr.odoo.com/'/web/image/website.s_parallax_default_image'	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/'/web/image/website.s_parallax_default_image'	(from https://digicyfr.odoo.com/contactus)
02:04:55	272/272	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:04:56%20GMT	https://digicyfr.odoo.com/website/social/facebook	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/facebook	(from https://digicyfr.odoo.com/contactus)
02:04:56	340/340	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:04:57%20GMT	https://digicyfr.odoo.com/website/social/linkedin	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/linkedin	(from https://digicyfr.odoo.com/contactus)
02:04:57	260/260	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:04:58%20GMT	https://digicyfr.odoo.com/website/social/github	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/github	(from https://digicyfr.odoo.com/contactus)
02:04:59	18970/18970	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jun%202024%2000:04:59%20GMT	https://digicyfr.odoo.com/web/reset_password	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/reset_password.html	(from https://digicyfr.odoo.com/web/login)
02:04:59	272/272	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:00%20GMT	https://digicyfr.odoo.com/website/social/facebook	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/facebook.d3.delayed	(from https://digicyfr.odoo.com/web/login)
02:05:00	340/340	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:01%20GMT	https://digicyfr.odoo.com/website/social/linkedin	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/linkedin	(from https://digicyfr.odoo.com/web/login)
02:05:01	260/260	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:02%20GMT	https://digicyfr.odoo.com/website/social/github	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/github	(from https://digicyfr.odoo.com/web/login)
02:05:02	19921/19921	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2028%20Jun%202024%2000:05:03%20GMT	https://digicyfr.odoo.com/%22/web/image/website.s_quotes_carousel_demo_image_0%22	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/_/web/image/website.s_quotes_carousel_demo_image_0_	(from https://digicyfr.odoo.com/our-services)
02:05:03	24237/24237	---M--	200	added ('OK')	image/jpeg	etag:%22667324bb-5ead%22	https://digicyfr.odoo.com/web/image/1050-da1d385a/WhatsApp%20Image%202024-06-19%20at%208.34.23%20PM.jpeg	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1050-da1d385a/WhatsApp%20Image%202024-06-19%20at%208.34.23%20PM.jpeg	(from https://digicyfr.odoo.com/our-services)
02:05:04	892438/892438	---M--	200	added ('OK')	image/png	etag:%22667325ae-d9e16%22	https://digicyfr.odoo.com/web/image/1051-0f189f4d/DALL%c2%b7E%202024-06-19%2020.35.37%20-%20An%20image%20showcasing%20an%20ERP%20solution%20for%20rental%20services.%20The%20image%20includes%20a%20modern%20office%20setting%20with%20a%20computer%20screen%20displaying%20a%20user-friendly%20.webp	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1051-0f189f4d/DALL%c2%b7E%202024-06-19%2020.35.37%20-%20An%20image%20showcasing%20an%20ERP%20solution%20for%20rental%20services.%20The%20image%20includes%20a%20modern%20office%20setting%20with%20a%20computer%20screen%20displ	(from https://digicyfr.odoo.com/our-services)
02:05:04	19921/19921	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2028%20Jun%202024%2000:05:05%20GMT	https://digicyfr.odoo.com/%22/web/image/website.s_quotes_carousel_demo_image_1%22	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/_/web/image/website.s_quotes_carousel_demo_image_1_	(from https://digicyfr.odoo.com/our-services)
02:05:05	591435/591435	---M--	200	added ('OK')	image/png	etag:%22667325ae-9064b%22	https://digicyfr.odoo.com/web/image/1053-38a09634/DALL%c2%b7E%202024-06-19%2020.38.16%20-%20An%20image%20showcasing%20an%20ERP%20solution%20for%20restaurants.%20The%20image%20features%20a%20sleek%2C%20modern%20computer%20screen%20displaying%20a%20user-friendly%20ERP%20dashboard%20with%20.webp	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1053-38a09634/DALL%c2%b7E%202024-06-19%2020.38.16%20-%20An%20image%20showcasing%20an%20ERP%20solution%20for%20restaurants.%20The%20image%20features%20a%20sleek,%20modern%20computer%20screen%20displaying%20a%20user-friend	(from https://digicyfr.odoo.com/our-services)
02:05:05	804383/804383	---M--	200	added ('OK')	image/png	etag:%22667325ae-c461f%22	https://digicyfr.odoo.com/web/image/1052-d8f62621/DALL%c2%b7E%202024-06-19%2020.37.32%20-%20A%20simplified%20and%20creative%20image%20showcasing%20an%20ERP%20solution%20for%20a%20mechanical%20engineering%20workshop.%20The%20image%20features%20a%20sleek%2C%20modern%20computer%20screen%20d.webp	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1052-d8f62621/DALL%c2%b7E%202024-06-19%2020.37.32%20-%20A%20simplified%20and%20creative%20image%20showcasing%20an%20ERP%20solution%20for%20a%20mechanical%20engineering%20workshop.%20The%20image%20features%20a%20sleek,%20mo	(from https://digicyfr.odoo.com/our-services)
02:05:05	5422/5422	---M--	200	added ('OK')	image/jpeg	etag:%221711628040-5422-255073956-0x0-crop=False-quality=0%22	https://digicyfr.odoo.com/web/image/website.s_quotes_carousel_demo_image_4	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/website.s_quotes_carousel_demo_image_4.jpg	(from https://digicyfr.odoo.com/our-services)
02:05:06	19921/19921	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2028%20Jun%202024%2000:05:07%20GMT	https://digicyfr.odoo.com/%22/web/image/website.s_quotes_carousel_demo_image_2%22	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/_/web/image/website.s_quotes_carousel_demo_image_2_	(from https://digicyfr.odoo.com/our-services)
02:05:07	5474/5474	---M--	200	added ('OK')	image/jpeg	etag:%221711628040-5474-255401637-0x0-crop=False-quality=0%22	https://digicyfr.odoo.com/web/image/website.s_quotes_carousel_demo_image_5	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/website.s_quotes_carousel_demo_image_5.jpg	(from https://digicyfr.odoo.com/our-services)
02:05:08	0/-1	---M--	303	error ('')			https://digicyfr.odoo.com/website/social/facebook	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/facebook.df.delayed	(from https://digicyfr.odoo.com/our-services)
02:05:08	340/340	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:09%20GMT	https://digicyfr.odoo.com/website/social/linkedin	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/linkedin	(from https://digicyfr.odoo.com/our-services)
02:05:09	260/260	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:10%20GMT	https://digicyfr.odoo.com/website/social/github	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/github	(from https://digicyfr.odoo.com/our-services)
02:05:10	0/-1	---M--	303	error ('')			https://digicyfr.odoo.com/website/social/facebook	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/facebook.e4.delayed	(from https://digicyfr.odoo.com/about-us)
02:05:10	340/340	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:11%20GMT	https://digicyfr.odoo.com/website/social/linkedin	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/linkedin	(from https://digicyfr.odoo.com/about-us)
02:05:10	903459/903459	---M--	200	added ('OK')	image/png	etag:%226673267e-dc923%22	https://digicyfr.odoo.com/web/image/1058-2bf65d03/DALL%c2%b7E%202024-06-19%2020.39.20%20-%20A%20professional%20and%20modern%20image%20showcasing%20Digicyfr%27s%20innovative%20ERP%20solutions%20for%20modern%20businesses.%20The%20image%20features%20a%20sleek%20office%20environment%20wi.webp	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1058-2bf65d03/DALL%c2%b7E%202024-06-19%2020.39.20%20-%20A%20professional%20and%20modern%20image%20showcasing%20Digicyfr's%20innovative%20ERP%20solutions%20for%20modern%20businesses.%20The%20image%20features%20a%20sleek	(from https://digicyfr.odoo.com/about-us)
02:05:10	1068421/1068421	---M--	200	added ('OK')	image/png	etag:%226673267e-104d85%22	https://digicyfr.odoo.com/web/image/1059-cc156b64/DALL%c2%b7E%202024-06-19%2020.41.12%20-%20A%20creative%20and%20professional%20image%20showcasing%20Digicyfr%27s%20diverse%20ERP%20services.%20The%20image%20includes%20icons%20and%20graphics%20representing%20various%20business%20func.webp	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/web/image/1059-cc156b64/DALL%c2%b7E%202024-06-19%2020.41.12%20-%20A%20creative%20and%20professional%20image%20showcasing%20Digicyfr's%20diverse%20ERP%20services.%20The%20image%20includes%20icons%20and%20graphics%20representing	(from https://digicyfr.odoo.com/about-us)
02:05:11	260/260	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2028%20Jun%202024%2000:05:12%20GMT	https://digicyfr.odoo.com/website/social/github	/Users/mac/Downloads/digicyfrwebsite/digicyfr.odoo.com/website/social/github	(from https://digicyfr.odoo.com/about-us)
